,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
31,-2.602424,-2.5662618,-2.6385677,-2.58944,-2.6030712,-2.640276,-2.6104574,-2.6246698,-2.628523,-2.598823,-2.658894,-2.6409237,-2.6585622,-2.6722398,-2.6779315,-2.700259,-2.708767,-2.6652906,-2.7068825,-2.7267718,-2.7386136,-2.7703905,-2.7412565,-2.7269397,-2.822103,-2.819833,-2.7728107,-2.7902038,-2.8465981,-2.8651848,-2.8369706,-2.8350892,-2.8556564,-2.913952,-2.9226158,-2.9038892,-2.9331696,-2.9141593,-3.0228686,-2.9272788,-2.925259,-2.9495697,-2.9963045,-3.055575,-3.025597,-3.039001,-3.0313382,-3.0471497,-3.1031804,-3.067277,-3.1678376,-3.1231484,-3.0776415,-3.1185656,-3.102759,-3.1468701,-3.1493192,-3.171341,-3.1806116,-3.133842,-3.090292,-3.1040554,-3.132832,-3.2065687
32,-2.5985463,-2.6004283,-2.6012084,-2.6320121,-2.6564326,-2.6658404,-2.6289363,-2.6631472,-2.6092234,-2.6566834,-2.634253,-2.6253142,-2.658004,-2.6869187,-2.6868126,-2.739492,-2.6587772,-2.7409413,-2.797328,-2.7811885,-2.7974036,-2.8267007,-2.71534,-2.7983222,-2.8014855,-2.7987554,-2.8262527,-2.791256,-2.8697608,-2.9162402,-2.8962932,-2.841868,-2.8983774,-2.9430666,-2.898069,-2.9602268,-2.970127,-3.0409884,-2.9969242,-3.0017471,-2.9910452,-3.0497432,-3.0679955,-3.0448499,-3.0910912,-3.0195856,-3.0487518,-3.0726533,-3.1425867,-3.1751833,-3.1253629,-3.0894208,-3.105019,-3.1891966,-3.1642642,-3.1204066,-3.1331391,-3.1760755,-3.2141085,-3.163948,-3.2346516,-3.2031946,-3.0835657,-3.1785889
33,-2.6003432,-2.6693294,-2.6703706,-2.595551,-2.612731,-2.6403084,-2.6416864,-2.589898,-2.6795487,-2.6268346,-2.6542878,-2.6603527,-2.684538,-2.6592057,-2.7043982,-2.739761,-2.687301,-2.7470524,-2.735937,-2.720932,-2.8158135,-2.7166007,-2.77845,-2.7908309,-2.8409162,-2.81028,-2.9003928,-2.85228,-2.878081,-2.8181417,-2.8858087,-2.9602137,-2.9553537,-2.9334083,-2.941434,-2.9933913,-2.9828265,-2.9638755,-2.9996972,-2.9914277,-3.02177,-2.9659178,-3.103601,-3.09936,-3.0836692,-3.0772061,-3.0253563,-3.0995994,-3.1091557,-3.15631,-3.109274,-3.0984306,-3.134142,-3.2025375,-3.1373453,-3.2064762,-3.1884208,-3.1676493,-3.150805,-3.23042,-3.1255054,-3.2267227,-3.159278,-3.2139482
34,-2.650649,-2.647964,-2.6851144,-2.7218962,-2.6219366,-2.701324,-2.6658766,-2.6512694,-2.6199448,-2.7120898,-2.6374419,-2.7382712,-2.704085,-2.7146897,-2.769624,-2.7416103,-2.7348642,-2.7511413,-2.7877119,-2.7590072,-2.772689,-2.720564,-2.8134565,-2.7992172,-2.871503,-2.861104,-2.8427365,-2.887151,-2.8779798,-2.8945239,-2.9338205,-2.8657649,-2.8881423,-3.0018582,-2.9468124,-3.0508475,-3.0053701,-3.0170255,-3.0139055,-3.0253983,-2.996441,-3.04112,-3.060924,-3.027987,-3.0615644,-3.1161208,-3.0729208,-3.0420399,-3.1140518,-3.1910439,-3.2260451,-3.1530552,-3.242455,-3.169115,-3.1734014,-3.1905026,-3.209352,-3.2191777,-3.2714815,-3.2050338,-3.2003765,-3.2012506,-3.1720324,-3.221743
35,-2.6321027,-2.7236452,-2.6387384,-2.6871743,-2.6460745,-2.6446419,-2.6347375,-2.633425,-2.668403,-2.6338727,-2.7491238,-2.7378948,-2.7300165,-2.7104876,-2.6955562,-2.694647,-2.762588,-2.7609518,-2.811314,-2.7891455,-2.749939,-2.8130484,-2.795794,-2.8296287,-2.898871,-2.8924823,-2.8907819,-2.8982294,-2.877306,-2.9541795,-2.9901183,-2.9526212,-2.9187498,-3.0148048,-2.9650695,-3.0293508,-2.974467,-3.004754,-3.057117,-3.0321665,-3.0582066,-3.0596213,-3.0837407,-3.037756,-3.0778556,-3.124372,-3.0607624,-3.1288662,-3.1944766,-3.141933,-3.2082844,-3.1728005,-3.184002,-3.2612033,-3.2413025,-3.2336092,-3.2093406,-3.188376,-3.246377,-3.243455,-3.2325287,-3.2999172,-3.2482352,-3.265029
36,-2.686777,-2.660459,-2.720306,-2.679285,-2.7231665,-2.6839926,-2.6829154,-2.8010495,-2.7642407,-2.690516,-2.715327,-2.7433302,-2.8230283,-2.7459128,-2.7632155,-2.7480772,-2.8065917,-2.7722094,-2.7427742,-2.748719,-2.774325,-2.8053358,-2.8225188,-2.877831,-2.8721952,-2.8986368,-2.898997,-2.9393995,-2.968995,-2.954995,-2.9377549,-2.9471364,-2.9381418,-2.9884388,-3.009232,-3.0529246,-2.9717453,-2.9451897,-3.0608826,-3.026916,-3.0750542,-3.0705523,-3.110292,-3.067843,-3.1134086,-3.133253,-3.116179,-3.1750717,-3.1393447,-3.1692095,-3.1687355,-3.1525297,-3.1726155,-3.1867595,-3.2267947,-3.2136073,-3.2440119,-3.2117023,-3.227878,-3.231719,-3.2273316,-3.36298,-3.3624392,-3.200799
37,-2.7704268,-2.74467,-2.6402323,-2.6528475,-2.6833892,-2.6570413,-2.6848578,-2.7265599,-2.7732863,-2.782922,-2.7134583,-2.7287989,-2.671279,-2.7433999,-2.8213356,-2.767038,-2.760413,-2.8117225,-2.8262835,-2.8002079,-2.8666804,-2.8383212,-2.886849,-2.8194368,-2.9146852,-2.8578987,-2.8804529,-2.9621348,-2.8972578,-2.968473,-3.033267,-2.8965368,-2.9495535,-3.0009441,-3.033352,-3.0501614,-2.9824965,-3.054172,-3.0118556,-3.113493,-2.9971464,-3.1064358,-3.0606494,-3.130231,-3.1179218,-3.0789633,-3.170436,-3.1439214,-3.20823,-3.2187333,-3.2295303,-3.19174,-3.2791362,-3.2306366,-3.2752213,-3.2537384,-3.260016,-3.3294225,-3.2983494,-3.228406,-3.2998571,-3.2552586,-3.2946649,-3.310902
38,-2.6877022,-2.7040703,-2.7351182,-2.7496512,-2.7534747,-2.7271056,-2.6765692,-2.7652752,-2.6766684,-2.7674246,-2.7457404,-2.7715635,-2.8128564,-2.694859,-2.7954516,-2.8111022,-2.773686,-2.8474941,-2.7698355,-2.785413,-2.849705,-2.8722336,-2.8550375,-2.7916348,-2.890023,-2.8859353,-2.8577428,-2.8823974,-2.8896728,-2.9661167,-2.9440386,-2.9923582,-2.945279,-2.9978168,-3.0338068,-3.0017886,-3.0598812,-3.0469503,-3.1005068,-3.0836368,-3.1150255,-3.14613,-3.0878358,-3.1524663,-3.1327677,-3.20935,-3.2129745,-3.2352233,-3.2616162,-3.2430634,-3.3240418,-3.2557473,-3.2175136,-3.2277594,-3.3126693,-3.241797,-3.2952433,-3.2885914,-3.3261976,-3.281896,-3.3008604,-3.258212,-3.3753781,-3.3093204
39,-2.7360353,-2.7512796,-2.6969817,-2.7757921,-2.6564038,-2.7361126,-2.759484,-2.785287,-2.7074013,-2.7452703,-2.757259,-2.7206354,-2.7419832,-2.739468,-2.799914,-2.7823985,-2.8619888,-2.8267868,-2.8394177,-2.8714647,-2.8164442,-2.8511226,-2.7881331,-2.8623774,-2.8977804,-2.9182515,-2.865706,-2.888958,-2.9822128,-3.018818,-2.9468045,-2.9549363,-3.0468097,-3.0054808,-3.0172524,-3.0089226,-3.0724592,-3.0761523,-3.0123901,-3.0682645,-3.2093205,-3.118857,-3.138051,-3.1015859,-3.16605,-3.1294336,-3.2026634,-3.2285032,-3.2862368,-3.2793741,-3.2460942,-3.2108393,-3.2863607,-3.3234725,-3.2710028,-3.3107219,-3.3121238,-3.2724586,-3.3469439,-3.3314257,-3.3001928,-3.3484497,-3.3930235,-3.3610673
40,-2.7568371,-2.7265012,-2.7312126,-2.76124,-2.7563157,-2.7494445,-2.699143,-2.764552,-2.8283966,-2.7722359,-2.8072073,-2.7958617,-2.7777514,-2.7283933,-2.8483849,-2.8024387,-2.7897043,-2.837664,-2.897705,-2.8422365,-2.8489335,-2.8253405,-2.847847,-2.9168396,-2.8786108,-2.8695996,-2.9300892,-2.9504616,-2.9250188,-2.9899814,-2.9809391,-3.1008072,-2.9997454,-3.0368876,-3.0453882,-3.0124106,-3.102295,-3.066895,-3.0190635,-3.1370587,-3.13491,-3.145773,-3.1378818,-3.1388311,-3.176888,-3.186389,-3.2004738,-3.2346969,-3.2401228,-3.2468948,-3.2306824,-3.247335,-3.34693,-3.3291206,-3.3433356,-3.344246,-3.3412147,-3.3850112,-3.3389893,-3.3985143,-3.407084,-3.4036627,-3.4380026,-3.3779597
41,-2.80215,-2.7447603,-2.8011398,-2.7551196,-2.7462559,-2.7408614,-2.7275724,-2.7351868,-2.7398074,-2.7958822,-2.765422,-2.8092184,-2.7817254,-2.8265274,-2.8189971,-2.7778943,-2.8386824,-2.853899,-2.8890204,-2.899938,-2.8490827,-2.9007652,-2.8986266,-2.8760486,-2.94585,-3.0063014,-2.9408162,-3.0103512,-2.9763727,-2.9963644,-3.0238557,-2.987123,-2.9852648,-3.0127354,-3.069912,-3.0649033,-3.037826,-3.0531363,-3.1359057,-3.0866957,-3.1469026,-3.1342416,-3.197775,-3.2130213,-3.1676335,-3.2227907,-3.272675,-3.225833,-3.2331414,-3.2556944,-3.2894158,-3.3073173,-3.2667503,-3.2883286,-3.3965201,-3.3280497,-3.3332744,-3.3486028,-3.374474,-3.3964672,-3.3942547,-3.3810287,-3.4546452,-3.4146805
42,-2.7547932,-2.8050113,-2.8031485,-2.8737466,-2.7792022,-2.7633867,-2.804412,-2.769697,-2.821595,-2.7830846,-2.8139293,-2.8065367,-2.7140763,-2.820777,-2.871002,-2.7936282,-2.8184073,-2.8929727,-2.8898947,-2.854283,-2.8578975,-2.8667986,-2.8835964,-2.9172235,-2.8910978,-2.97459,-2.9502344,-3.0009866,-3.016158,-3.0107317,-3.0295663,-2.9972312,-3.0371532,-3.0032425,-3.0461726,-3.0559483,-3.0803308,-3.1009984,-3.0769405,-3.1473012,-3.1836643,-3.17703,-3.2348413,-3.1974244,-3.188283,-3.2362356,-3.2498536,-3.2991009,-3.2959113,-3.3330917,-3.3689022,-3.2832403,-3.281618,-3.3511777,-3.4018307,-3.328854,-3.3756156,-3.4444237,-3.4531465,-3.4578261,-3.389598,-3.4298797,-3.4506254,-3.4498606
43,-2.7835255,-2.7623265,-2.7179706,-2.8114958,-2.7822573,-2.724546,-2.824979,-2.8149924,-2.7820792,-2.7784383,-2.8062816,-2.82739,-2.9293487,-2.81693,-2.8088224,-2.8020256,-2.858451,-2.8111076,-2.888358,-2.9125571,-2.9316838,-2.9739459,-2.9248648,-2.9771302,-2.970341,-2.920371,-2.9760768,-3.03902,-2.9871325,-2.992899,-3.0371099,-3.0549817,-3.0213566,-3.010293,-3.0611873,-3.0801263,-3.0848699,-3.1286278,-3.1149855,-3.1484208,-3.1945295,-3.16115,-3.1928692,-3.2145233,-3.236817,-3.2362046,-3.2429428,-3.241519,-3.2404313,-3.3309293,-3.3961763,-3.3753924,-3.3811903,-3.365922,-3.3657541,-3.4880219,-3.4445224,-3.454618,-3.3926463,-3.4576,-3.4089036,-3.495263,-3.511341,-3.4702606
44,-2.850999,-2.799369,-2.8505728,-2.8342729,-2.7614028,-2.7678537,-2.8377585,-2.7841482,-2.8220763,-2.7813132,-2.84765,-2.8565416,-2.7513032,-2.7788265,-2.8592002,-2.8385563,-2.860933,-2.8698473,-2.9217243,-2.9179199,-2.869575,-2.9292214,-3.0028586,-2.956558,-2.9632387,-2.9961307,-3.056579,-3.011384,-3.0091276,-2.9883037,-3.0469995,-3.1020775,-3.0460463,-3.0586424,-3.0945115,-3.1740127,-3.1086469,-3.0715575,-3.1188698,-3.1315117,-3.1743655,-3.2348852,-3.2563376,-3.2643304,-3.2734132,-3.289452,-3.3297877,-3.3537107,-3.2996101,-3.3615537,-3.3143363,-3.4019895,-3.4136353,-3.4371095,-3.3506722,-3.4383893,-3.5073066,-3.4504604,-3.4892497,-3.5255594,-3.5345097,-3.4407825,-3.5130334,-3.5428295
45,-2.7555027,-2.840505,-2.726325,-2.8038664,-2.8446438,-2.8051212,-2.80759,-2.8874347,-2.837435,-2.802295,-2.8133883,-2.83787,-2.8562648,-2.8042579,-2.880184,-2.8363545,-2.8893945,-2.9136956,-2.9079995,-2.8987753,-2.9368374,-2.9137113,-2.943571,-3.0022945,-2.9789348,-2.996104,-2.9851332,-2.9563994,-3.0598168,-3.0040565,-3.0578108,-3.0749745,-3.0756464,-3.087562,-3.089867,-3.1468363,-3.1212735,-3.1513371,-3.1988502,-3.1807137,-3.2377448,-3.2963104,-3.3040805,-3.2644434,-3.263648,-3.2918534,-3.3184247,-3.3357239,-3.3184676,-3.3889365,-3.3765025,-3.3748384,-3.3800673,-3.4034653,-3.4677906,-3.4756794,-3.4907203,-3.4566574,-3.4438744,-3.5886097,-3.5128317,-3.5016208,-3.5872288,-3.5118122
46,-2.7980535,-2.8175564,-2.8189468,-2.7506564,-2.8150537,-2.8285787,-2.8603704,-2.833223,-2.8286548,-2.7428904,-2.843376,-2.879956,-2.8676863,-2.851425,-2.8249273,-2.8915896,-2.9064012,-2.8672001,-2.8711026,-2.936063,-2.9059432,-2.9140809,-2.923908,-2.967088,-2.9729364,-2.9936817,-3.0403228,-2.9952958,-3.0150805,-3.0598726,-3.0451035,-3.0604486,-3.0940027,-3.1157002,-3.0981622,-3.1107564,-3.1810627,-3.1544704,-3.1780887,-3.1889944,-3.1970272,-3.2464924,-3.3015995,-3.3176465,-3.2571883,-3.326971,-3.3816643,-3.3283386,-3.355094,-3.3715978,-3.4220796,-3.4817424,-3.5082016,-3.4504037,-3.497848,-3.439478,-3.493844,-3.5016742,-3.5137224,-3.5623288,-3.613278,-3.572421,-3.5930862,-3.6561995
47,-2.8055775,-2.7948253,-2.8828747,-2.801373,-2.8466759,-2.9028153,-2.8299217,-2.8073988,-2.8374393,-2.8999004,-2.9224312,-2.8757699,-2.8636777,-2.8362906,-2.8380795,-2.9356024,-2.855716,-2.9421291,-2.9561536,-2.8992581,-2.9129112,-2.9556751,-2.9229138,-3.0573683,-2.987403,-2.9959445,-2.9929028,-2.9555714,-3.0346122,-3.0643759,-3.0766768,-3.094396,-3.123094,-3.1447558,-3.1074662,-3.1186452,-3.2362008,-3.1758265,-3.2108703,-3.263731,-3.243998,-3.2935867,-3.2720027,-3.2546062,-3.305553,-3.333755,-3.32764,-3.3755054,-3.366796,-3.3782744,-3.4522524,-3.5296364,-3.4296536,-3.505135,-3.4955864,-3.513401,-3.5754275,-3.555121,-3.61275,-3.607932,-3.5691204,-3.6132636,-3.7036996,-3.6089163
48,-2.7568483,-2.8084738,-2.7801166,-2.8362951,-2.812307,-2.8727136,-2.8238304,-2.8546271,-2.891631,-2.9110107,-2.9107022,-2.8867285,-2.856801,-2.86783,-2.855188,-2.921716,-2.9478312,-2.9046237,-2.895738,-2.9558437,-2.9304044,-2.922296,-3.0097008,-2.9452505,-2.9669178,-3.021316,-3.018557,-2.9657006,-3.0577397,-3.0996575,-3.002469,-3.0392833,-3.1079736,-3.0974026,-3.1453815,-3.163383,-3.154951,-3.1638417,-3.270741,-3.2677627,-3.26961,-3.227849,-3.2706094,-3.2951274,-3.3395147,-3.2993398,-3.3451104,-3.3642902,-3.4037924,-3.3941245,-3.4771438,-3.4814558,-3.4965134,-3.5109396,-3.5454302,-3.5585299,-3.566584,-3.622416,-3.6699266,-3.6161714,-3.6743212,-3.6992664,-3.59901,-3.7168999
49,-2.8622718,-2.825207,-2.8677003,-2.886,-2.8295078,-2.8771257,-2.788451,-2.830683,-2.8307827,-2.871562,-2.8835142,-2.856109,-2.8639162,-2.8704665,-2.8343818,-2.9209783,-2.871118,-2.894032,-2.9366217,-2.9247522,-2.9431412,-2.9504824,-2.959509,-2.9667306,-3.0267677,-2.9570775,-2.9958081,-3.0771828,-3.0784492,-3.077057,-3.0492063,-3.1383705,-3.1161642,-3.1156077,-3.1574883,-3.167509,-3.223301,-3.238256,-3.1838193,-3.2487817,-3.2394905,-3.2764964,-3.3163128,-3.347818,-3.3443246,-3.419817,-3.3845387,-3.399253,-3.4639058,-3.4655213,-3.488943,-3.5321178,-3.544685,-3.493948,-3.5864005,-3.5862231,-3.5802789,-3.6843877,-3.6422868,-3.6319232,-3.7378325,-3.683519,-3.7030268,-3.6598458
50,-2.833311,-2.8482707,-2.8234997,-2.893784,-2.843397,-2.8250024,-2.8947356,-2.8623712,-2.8622496,-2.90389,-2.9156916,-2.8650892,-2.8617456,-2.9092157,-2.9027786,-2.949912,-2.9022865,-2.8791018,-2.949043,-2.9370172,-2.9035387,-2.9707627,-2.9796329,-2.9792092,-3.0308366,-3.0004916,-3.0402188,-3.051065,-3.0554352,-3.083209,-3.0615435,-3.1538525,-3.1135416,-3.1511884,-3.1069412,-3.1278863,-3.202322,-3.2453203,-3.1893554,-3.247209,-3.3467464,-3.3023233,-3.360094,-3.2835264,-3.3539433,-3.3531404,-3.4118261,-3.4435792,-3.4951377,-3.4690852,-3.508819,-3.5872078,-3.6081882,-3.612226,-3.6394687,-3.6225219,-3.6641283,-3.6564279,-3.6741638,-3.733355,-3.7084112,-3.7368236,-3.730248,-3.7041483
51,-2.8359778,-2.8141544,-2.9005709,-2.8314688,-2.8109663,-2.8586638,-2.8321717,-2.9140165,-2.8773289,-2.8706923,-2.8805845,-2.9018555,-2.8935065,-2.9658978,-2.9200644,-2.9519098,-2.9342296,-2.8881075,-2.9104278,-2.8968534,-2.908397,-2.9445074,-2.9109535,-3.0174842,-2.9764204,-3.05016,-3.0045347,-2.9799445,-3.1249819,-3.094481,-3.0509229,-3.0603752,-3.108923,-3.0942826,-3.1670375,-3.2084336,-3.2317266,-3.182312,-3.2624087,-3.2387686,-3.271174,-3.3389597,-3.3241882,-3.3874755,-3.3846688,-3.4383569,-3.394712,-3.4984202,-3.4687414,-3.4992566,-3.5090523,-3.5677462,-3.5747256,-3.6270285,-3.654706,-3.6303053,-3.698319,-3.6836634,-3.7241864,-3.763648,-3.7909422,-3.795076,-3.77707,-3.7981925
52,-2.8891869,-2.884147,-2.8458629,-2.8639987,-2.8768742,-2.8708723,-2.8479362,-2.872364,-2.9023979,-2.909397,-2.9114783,-2.8658912,-2.9848588,-2.87542,-2.892377,-2.9702666,-2.9869769,-2.933903,-2.8922088,-2.9171605,-2.956709,-2.9948714,-2.9786348,-3.0547175,-2.9915776,-3.0021772,-3.0605989,-3.0901632,-3.0399127,-3.1275177,-3.1970353,-3.0728688,-3.06243,-3.1276073,-3.2062988,-3.2334385,-3.2268033,-3.2343607,-3.2771082,-3.2692375,-3.282753,-3.3143954,-3.3813982,-3.420536,-3.3935246,-3.4606833,-3.438623,-3.4406862,-3.5126162,-3.5800304,-3.5692034,-3.5785584,-3.6644783,-3.661635,-3.704492,-3.654582,-3.7047534,-3.752472,-3.8428168,-3.8235765,-3.7683568,-3.8104248,-3.874456,-3.9051971
53,-2.8667698,-2.8201294,-2.8482645,-2.895468,-2.8771663,-2.889246,-2.850796,-2.7835765,-2.8659534,-2.91741,-2.89107,-2.8704488,-2.9280674,-3.0026073,-2.9178946,-2.9575553,-3.0041523,-2.9747677,-2.953363,-3.0039525,-2.9889207,-3.0408883,-2.9981456,-2.95502,-2.983499,-2.94218,-3.0448542,-3.0849538,-3.099142,-3.097499,-3.1754947,-3.1320915,-3.1496515,-3.1293058,-3.1601958,-3.2182512,-3.225751,-3.2303786,-3.2699738,-3.3194666,-3.34791,-3.3990884,-3.3698153,-3.4575615,-3.4015236,-3.461204,-3.4699297,-3.5149322,-3.5604677,-3.551237,-3.6173506,-3.6494384,-3.6536078,-3.6672583,-3.7092748,-3.7355332,-3.7538466,-3.7963643,-3.8524237,-3.899454,-3.9162579,-3.927837,-3.9347296,-3.9600048
54,-2.8548942,-2.8376539,-2.891136,-2.8606389,-2.8725326,-2.8772707,-2.9029965,-2.8850794,-2.8731785,-2.8286085,-2.8437045,-2.9304621,-2.9312787,-2.9446368,-2.9711049,-2.9379632,-2.8602707,-2.9836526,-2.9559598,-2.946589,-2.9783301,-3.0121346,-2.998144,-3.0574408,-3.080967,-3.0523396,-3.0558763,-3.0808315,-3.102992,-3.0936332,-3.1327915,-3.1350403,-3.1773791,-3.175756,-3.1786628,-3.1639805,-3.2815151,-3.2476707,-3.2980933,-3.2901964,-3.2831664,-3.3620472,-3.4026728,-3.3703742,-3.398995,-3.458242,-3.4487882,-3.5213108,-3.5689263,-3.5678935,-3.621244,-3.6596785,-3.6889405,-3.716423,-3.8323288,-3.8340464,-3.7687664,-3.8314285,-3.8724208,-3.9509726,-3.9193993,-3.9509134,-4.0472813,-4.00211
55,-2.8912966,-2.8897667,-2.946973,-2.8923676,-2.8707917,-2.8655531,-2.8800516,-2.8327801,-2.902174,-2.8900585,-2.855637,-2.841257,-2.8579211,-2.871411,-2.8975956,-2.9567113,-2.899057,-3.0257502,-2.9521773,-2.9646442,-2.965038,-2.9881194,-3.0182152,-2.9897835,-3.0109138,-3.0271754,-3.1130853,-3.0746012,-3.0826635,-3.103066,-3.0767784,-3.1789489,-3.160624,-3.2139611,-3.1941128,-3.1691957,-3.2817664,-3.2570496,-3.2157035,-3.291185,-3.3053641,-3.362268,-3.3781314,-3.4305825,-3.4743495,-3.4252772,-3.4922771,-3.5222254,-3.5492287,-3.612061,-3.5984335,-3.7137427,-3.7627935,-3.70997,-3.8079004,-3.8712053,-3.917585,-3.9612656,-3.926848,-3.9709764,-4.0206265,-4.0809336,-4.075938,-4.042016
56,-2.9152043,-2.8216531,-2.8397896,-2.8398564,-2.916897,-2.8625884,-2.9168072,-2.8755085,-2.9867775,-2.922596,-2.872421,-2.9439485,-2.9025927,-2.9409919,-2.8851166,-2.9628787,-2.96711,-2.9469821,-3.0031557,-2.95635,-3.0267005,-3.0021691,-2.9649088,-3.0742931,-2.9704535,-3.0388346,-3.0777688,-3.105939,-3.1384091,-3.0626678,-3.1234617,-3.1460342,-3.207077,-3.1802483,-3.2368393,-3.2616568,-3.2817016,-3.3049488,-3.3370175,-3.273066,-3.3238358,-3.3442988,-3.3893623,-3.4577632,-3.4278836,-3.4794974,-3.505517,-3.6055207,-3.5783143,-3.6256003,-3.6781669,-3.7017965,-3.8083148,-3.7761402,-3.8785524,-3.8439145,-3.9272423,-3.9815407,-4.013604,-4.046631,-4.0549245,-4.110188,-4.087074,-4.159777
57,-2.9435706,-2.896574,-2.8824377,-2.9140725,-2.9133136,-2.8716521,-2.9333227,-2.9414182,-2.9374807,-2.965108,-2.9168887,-2.9356005,-2.9603715,-2.9432814,-2.9453866,-2.9541743,-2.9645948,-3.0044842,-2.9477427,-3.0066738,-2.9740791,-2.9930513,-2.9617462,-3.0628953,-3.0595036,-3.05478,-3.0339012,-3.1019602,-3.093761,-3.0850015,-3.1546154,-3.1339264,-3.1743035,-3.1889138,-3.177136,-3.262507,-3.3373032,-3.2759295,-3.2886214,-3.3127832,-3.3742418,-3.3859553,-3.3971868,-3.4355721,-3.4523125,-3.5148506,-3.5777245,-3.5615177,-3.62783,-3.59901,-3.686782,-3.7403116,-3.7865453,-3.8248978,-3.9136438,-3.8819728,-3.9381285,-4.009662,-4.073779,-4.1025333,-4.119661,-4.237253,-4.253854,-4.310055
58,-2.897066,-2.901222,-2.8801332,-2.929156,-2.9234307,-2.8883328,-2.8605316,-2.8977578,-2.927947,-2.966259,-2.8500707,-2.9130712,-2.8871262,-2.921414,-2.9381993,-2.9359057,-2.946701,-3.0446072,-2.9900684,-2.9300046,-3.0486937,-3.0021281,-3.0919204,-3.0914254,-3.0200458,-3.0815535,-3.0548143,-3.0976987,-3.0682588,-3.1063213,-3.0909853,-3.1761994,-3.1840172,-3.1987753,-3.2107797,-3.2978725,-3.2753582,-3.2560549,-3.35185,-3.3759217,-3.409667,-3.4585905,-3.4659262,-3.504912,-3.4781885,-3.5719533,-3.5437927,-3.580212,-3.632537,-3.720213,-3.70683,-3.7649693,-3.7741828,-3.9424834,-3.9323459,-3.924655,-4.0297875,-4.105646,-4.14633,-4.141575,-4.251756,-4.29346,-4.3570695,-4.3519955
59,-2.9404488,-2.9131808,-2.9403157,-2.83589,-2.8908057,-2.9116642,-2.9173253,-2.882593,-2.8728187,-2.899615,-2.9581969,-2.9136374,-2.8896961,-2.9880843,-2.9485407,-2.954866,-2.9730556,-2.951904,-3.0152578,-2.9647262,-3.006814,-3.0314884,-3.0258317,-3.0074773,-2.962621,-3.0255485,-3.1092553,-3.0846882,-3.0938225,-3.1594825,-3.198359,-3.1634898,-3.2020998,-3.1478534,-3.256669,-3.25111,-3.290341,-3.2824287,-3.3286262,-3.3406806,-3.294477,-3.3902311,-3.457161,-3.477087,-3.5063353,-3.4952068,-3.5798402,-3.687624,-3.618793,-3.695908,-3.712645,-3.7876658,-3.8685088,-3.8711095,-3.9070873,-3.9695554,-4.0508456,-4.0627627,-4.247631,-4.277514,-4.434391,-4.5122814,-4.5836015,-4.5427732
60,-2.8961914,-2.8558917,-2.9114878,-2.8859742,-2.9163914,-2.8789957,-2.857232,-2.874537,-2.8412948,-2.9008985,-2.981127,-2.9133987,-2.916908,-2.9233217,-2.96574,-2.9752188,-2.942108,-2.9250925,-2.9943507,-2.99508,-2.9877992,-3.0229683,-3.0374794,-2.9909606,-3.0565252,-3.0161896,-3.1364322,-3.1118236,-3.0542169,-3.169855,-3.1735034,-3.1480718,-3.2259316,-3.2066202,-3.2191124,-3.2630334,-3.2685652,-3.2161012,-3.317728,-3.264583,-3.31103,-3.468577,-3.4404688,-3.4880981,-3.485004,-3.5127602,-3.546146,-3.599596,-3.6522875,-3.658125,-3.6992831,-3.870535,-3.8411274,-3.9108934,-3.9459267,-4.067735,-3.9896913,-4.1290016,-4.254191,-4.3500605,-4.5724053,-4.571439,-4.700958,-4.7311416
61,-2.9056823,-2.865039,-2.8879015,-2.8715267,-2.91392,-2.8867786,-2.933191,-2.9560018,-2.8806489,-2.914203,-2.906877,-2.973008,-2.9888124,-2.9300213,-2.9249246,-2.9679258,-2.9565804,-2.9937181,-3.005619,-2.968107,-3.0033073,-2.9819446,-2.9956148,-2.9928892,-3.0882092,-3.091628,-3.0817156,-3.0919418,-3.1028914,-3.1256585,-3.0795264,-3.130312,-3.1799288,-3.2458224,-3.248402,-3.2430348,-3.2832513,-3.2314658,-3.3247414,-3.2937264,-3.4072394,-3.337552,-3.4817042,-3.469522,-3.5392532,-3.5672507,-3.643662,-3.6125445,-3.7228713,-3.745658,-3.7714305,-3.77355,-3.8972793,-3.9951239,-3.9942493,-3.9933157,-4.146726,-4.1880093,-4.2454987,-4.4656487,-4.6018357,-4.7242293,-4.914243,-4.9163923
